#SeqID	Length	Prediction
NODE_1240_length_809_cov_2.36207_ID_72738	809	Chromosome
NODE_1241_length_809_cov_2.10743_ID_74580	809	Chromosome
NODE_1242_length_809_cov_43.5_ID_74582	809	Plasmid
NODE_1243_length_807_cov_2.30452_ID_74584	807	Chromosome
NODE_1244_length_807_cov_2.0359_ID_74586	807	Chromosome
NODE_1245_length_807_cov_2.25532_ID_73898	807	Chromosome
NODE_1246_length_806_cov_1.59254_ID_74588	806	Plasmid
NODE_1247_length_806_cov_2.33822_ID_74594	806	Chromosome
NODE_1248_length_805_cov_1.90133_ID_73424	805	Chromosome
NODE_1249_length_805_cov_1.78933_ID_74596	805	Chromosome
NODE_1250_length_805_cov_2.552_ID_74598	805	Chromosome
NODE_1251_length_805_cov_2.204_ID_74600	805	Chromosome
NODE_1252_length_804_cov_2.50334_ID_74602	804	Chromosome
NODE_1253_length_803_cov_1.95856_ID_74608	803	Chromosome
NODE_1254_length_803_cov_1.82888_ID_73772	803	Plasmid
NODE_1255_length_802_cov_1.29317_ID_74610	802	Plasmid
NODE_1256_length_802_cov_2.5743_ID_73862	802	Plasmid
NODE_1257_length_802_cov_1.95047_ID_74616	802	Chromosome
NODE_1258_length_799_cov_3.26613_ID_71438	799	Plasmid
NODE_1259_length_798_cov_2.45626_ID_71872	798	Plasmid
NODE_1260_length_798_cov_2.66756_ID_72054	798	Plasmid
NODE_1261_length_797_cov_2.4124_ID_71724	797	Chromosome
NODE_1262_length_797_cov_1.60243_ID_74622	797	Plasmid
NODE_1263_length_797_cov_2.40162_ID_74624	797	Chromosome
NODE_1264_length_796_cov_1.90553_ID_74626	796	Plasmid
NODE_1265_length_796_cov_2.07287_ID_72396	796	Plasmid
NODE_1266_length_795_cov_1.92297_ID_74628	795	Chromosome
NODE_1267_length_795_cov_2.00811_ID_71654	795	Plasmid
NODE_1268_length_794_cov_1.78078_ID_74630	794	Chromosome
NODE_1269_length_794_cov_2.17321_ID_74632	794	Chromosome
NODE_1270_length_792_cov_1.81682_ID_71860	792	Plasmid
NODE_1271_length_791_cov_1.99592_ID_74634	791	Chromosome
NODE_1272_length_791_cov_1.53261_ID_71990	791	Chromosome
NODE_1273_length_789_cov_1.56403_ID_74636	789	Chromosome
NODE_1274_length_789_cov_1.93733_ID_74638	789	Plasmid
NODE_1275_length_789_cov_1.57084_ID_74640	789	Plasmid
NODE_1276_length_788_cov_1.99045_ID_74642	788	Chromosome
NODE_1277_length_788_cov_1.88404_ID_74644	788	Chromosome
NODE_1278_length_788_cov_2.05048_ID_74646	788	Chromosome
NODE_1279_length_788_cov_2.0382_ID_73652	788	Chromosome
NODE_1280_length_787_cov_2.05874_ID_74648	787	Chromosome
NODE_1281_length_787_cov_2.29098_ID_74650	787	Chromosome
NODE_1282_length_787_cov_2.53552_ID_74652	787	Chromosome
NODE_1283_length_787_cov_1.77459_ID_74654	787	Plasmid
NODE_1284_length_786_cov_1.97811_ID_72944	786	Chromosome
NODE_1285_length_786_cov_1.91929_ID_74656	786	Chromosome
NODE_1286_length_785_cov_2.5_ID_74662	785	Plasmid
NODE_1287_length_784_cov_2_ID_74664	784	Plasmid
NODE_1288_length_784_cov_2.06036_ID_71772	784	Chromosome
NODE_1289_length_784_cov_2.4513_ID_72388	784	Chromosome
NODE_1290_length_782_cov_2.38102_ID_74666	782	Chromosome
NODE_1291_length_780_cov_1.76828_ID_73828	780	Plasmid
NODE_1292_length_777_cov_173.01_ID_74668	777	Chromosome
NODE_1293_length_775_cov_1.77917_ID_74670	775	Chromosome
NODE_1294_length_772_cov_1.33891_ID_72102	772	Chromosome
NODE_1295_length_771_cov_2.51117_ID_74676	771	Chromosome
NODE_1296_length_771_cov_2.61173_ID_74678	771	Chromosome
NODE_1297_length_769_cov_1.92297_ID_74680	769	Plasmid
NODE_1298_length_769_cov_2.58263_ID_72374	769	Plasmid
NODE_1299_length_769_cov_2.5014_ID_74682	769	Plasmid
NODE_1300_length_768_cov_2.4418_ID_74684	768	Chromosome
NODE_1301_length_768_cov_2.0533_ID_74686	768	Chromosome
NODE_1302_length_768_cov_80.7153_ID_74688	768	Plasmid
NODE_1303_length_767_cov_2.09831_ID_74690	767	Chromosome
NODE_1304_length_767_cov_1.69101_ID_74692	767	Plasmid
NODE_1305_length_766_cov_1.4135_ID_73350	766	Chromosome
NODE_1306_length_766_cov_2.37834_ID_73338	766	Plasmid
NODE_1307_length_765_cov_2.56338_ID_72094	765	Chromosome
NODE_1308_length_763_cov_1.42938_ID_74698	763	Plasmid
NODE_1309_length_763_cov_2.31073_ID_73808	763	Chromosome
NODE_1310_length_762_cov_2.01839_ID_74700	762	Chromosome
NODE_1311_length_761_cov_1.93768_ID_74702	761	Plasmid
NODE_1312_length_760_cov_2.7078_ID_73266	760	Chromosome
NODE_1313_length_756_cov_1.9786_ID_74704	756	Chromosome
NODE_1314_length_756_cov_1.78745_ID_72360	756	Chromosome
NODE_1315_length_756_cov_2.23538_ID_74706	756	Chromosome
NODE_1316_length_756_cov_1.60913_ID_74708	756	Plasmid
NODE_1317_length_754_cov_1.73963_ID_72602	754	Chromosome
NODE_1318_length_754_cov_2.30615_ID_71668	754	Chromosome
NODE_1319_length_754_cov_2.33763_ID_74710	754	Chromosome
NODE_1320_length_754_cov_1.58083_ID_74712	754	Plasmid
NODE_1321_length_754_cov_1.7382_ID_72420	754	Chromosome
NODE_1322_length_752_cov_2.03013_ID_74714	752	Chromosome
NODE_1323_length_752_cov_1.60545_ID_74716	752	Plasmid
NODE_1324_length_752_cov_1.90961_ID_73866	752	Plasmid
NODE_1325_length_751_cov_1.77299_ID_74718	751	Chromosome
NODE_1326_length_751_cov_1.77874_ID_74720	751	Chromosome
NODE_1327_length_751_cov_2.96121_ID_71658	751	Chromosome
NODE_1328_length_750_cov_2.45755_ID_72828	750	Plasmid
NODE_1329_length_750_cov_2.12662_ID_71840	750	Chromosome
NODE_1330_length_749_cov_2.27233_ID_72248	749	Chromosome
NODE_1331_length_747_cov_1.51734_ID_74722	747	Chromosome
NODE_1332_length_747_cov_3.50867_ID_74724	747	Chromosome
NODE_1333_length_746_cov_1.53111_ID_74726	746	Chromosome
NODE_1334_length_746_cov_2.38784_ID_71656	746	Chromosome
NODE_1335_length_746_cov_2.83068_ID_72186	746	Chromosome
NODE_1336_length_746_cov_2.34732_ID_74728	746	Plasmid
NODE_1337_length_745_cov_2.06087_ID_74730	745	Plasmid
NODE_1338_length_745_cov_2.32029_ID_74732	745	Plasmid
NODE_1339_length_745_cov_2.43913_ID_74734	745	Chromosome
NODE_1340_length_745_cov_1.87536_ID_74736	745	Plasmid
NODE_1341_length_744_cov_2.34833_ID_74738	744	Plasmid
NODE_1342_length_744_cov_2.49492_ID_74740	744	Chromosome
NODE_1343_length_742_cov_1.80058_ID_74742	742	Chromosome
NODE_1344_length_742_cov_2.131_ID_74744	742	Chromosome
NODE_1345_length_741_cov_1.8105_ID_74746	741	Plasmid
NODE_1346_length_740_cov_2.41898_ID_74748	740	Chromosome
NODE_1347_length_739_cov_1.78655_ID_74750	739	Plasmid
NODE_1348_length_739_cov_1.73977_ID_74752	739	Plasmid
NODE_1349_length_739_cov_2.02047_ID_74754	739	Plasmid
NODE_1350_length_738_cov_2.08785_ID_74756	738	Plasmid
NODE_1351_length_738_cov_1.88433_ID_74758	738	Chromosome
NODE_1352_length_737_cov_2.22581_ID_74760	737	Plasmid
NODE_1353_length_737_cov_1.75367_ID_74762	737	Chromosome
NODE_1354_length_737_cov_2.09091_ID_74764	737	Chromosome
NODE_1355_length_737_cov_1.6217_ID_74766	737	Chromosome
NODE_1356_length_735_cov_2.35882_ID_74768	735	Plasmid
NODE_1357_length_734_cov_2.19588_ID_74770	734	Chromosome
NODE_1358_length_734_cov_48.5081_ID_74772	734	Chromosome
NODE_1359_length_733_cov_1.89676_ID_74774	733	Chromosome
NODE_1360_length_733_cov_1.83186_ID_74776	733	Chromosome
NODE_1361_length_730_cov_1.77185_ID_74782	730	Chromosome
NODE_1362_length_730_cov_1.97926_ID_74784	730	Chromosome
NODE_1363_length_730_cov_2.33481_ID_73892	730	Chromosome
NODE_1364_length_729_cov_3.32789_ID_73134	729	Chromosome
NODE_1365_length_728_cov_3.24666_ID_74790	728	Plasmid
NODE_1366_length_728_cov_1.64042_ID_72850	728	Plasmid
NODE_1367_length_727_cov_1.56399_ID_74792	727	Chromosome
NODE_1368_length_727_cov_1.99256_ID_74794	727	Plasmid
NODE_1369_length_727_cov_2.61607_ID_74796	727	Chromosome
NODE_1370_length_726_cov_1.65127_ID_74798	726	Chromosome
NODE_1371_length_726_cov_2.46647_ID_73838	726	Chromosome
NODE_1372_length_725_cov_2.06716_ID_74800	725	Plasmid
NODE_1373_length_725_cov_2.6_ID_72058	725	Plasmid
NODE_1374_length_725_cov_2.28657_ID_74802	725	Chromosome
NODE_1375_length_724_cov_2.40658_ID_72110	724	Chromosome
NODE_1376_length_724_cov_2.75037_ID_73114	724	Chromosome
NODE_1377_length_720_cov_1.78647_ID_74808	720	Chromosome
NODE_1378_length_720_cov_2.49774_ID_72348	720	Chromosome
NODE_1379_length_720_cov_1.75188_ID_72726	720	Plasmid
NODE_1380_length_720_cov_2.4812_ID_72350	720	Chromosome
NODE_1381_length_720_cov_2.18346_ID_73102	720	Chromosome
NODE_1382_length_720_cov_2.05263_ID_74810	720	Chromosome
NODE_1383_length_718_cov_3.02564_ID_72626	718	Plasmid
NODE_1384_length_718_cov_1.68929_ID_74816	718	Chromosome
NODE_1385_length_718_cov_1.95324_ID_74818	718	Plasmid
NODE_1386_length_717_cov_2.22356_ID_74820	717	Chromosome
NODE_1387_length_716_cov_2.38729_ID_73314	716	Chromosome
NODE_1388_length_715_cov_2.21212_ID_74822	715	Chromosome
NODE_1389_length_715_cov_1.58333_ID_74824	715	Plasmid
NODE_1390_length_714_cov_1.99545_ID_74826	714	Chromosome
NODE_1391_length_713_cov_2.53343_ID_74828	713	Plasmid
NODE_1392_length_712_cov_2.28919_ID_74004	712	Plasmid
NODE_1393_length_712_cov_73.7534_ID_74830	712	Chromosome
NODE_1394_length_711_cov_1.54268_ID_73942	711	Plasmid
NODE_1395_length_711_cov_1.54268_ID_74832	711	Plasmid
NODE_1396_length_711_cov_3.28201_ID_72086	711	Chromosome
NODE_1397_length_709_cov_2.64679_ID_74834	709	Plasmid
NODE_1398_length_709_cov_2.01988_ID_74836	709	Plasmid
NODE_1399_length_708_cov_1.27718_ID_74838	708	Chromosome
NODE_1400_length_706_cov_2.1828_ID_74840	706	Chromosome
NODE_1401_length_706_cov_1.98157_ID_72208	706	Plasmid
NODE_1402_length_705_cov_2.20923_ID_74846	705	Chromosome
NODE_1403_length_704_cov_2.49153_ID_74848	704	Chromosome
NODE_1404_length_704_cov_2.54237_ID_74850	704	Chromosome
NODE_1405_length_704_cov_1.97227_ID_74852	704	Plasmid
NODE_1406_length_704_cov_2.10169_ID_74854	704	Plasmid
NODE_1407_length_703_cov_1.89969_ID_71462	703	Chromosome
NODE_1408_length_703_cov_1.98611_ID_74856	703	Plasmid
NODE_1409_length_702_cov_1.97218_ID_73586	702	Chromosome
NODE_1410_length_702_cov_2.99691_ID_72118	702	Chromosome
NODE_1411_length_701_cov_2.18731_ID_74858	701	Plasmid
NODE_1412_length_700_cov_1.98915_ID_74860	700	Plasmid
NODE_1413_length_700_cov_1.67287_ID_73820	700	Chromosome
NODE_1414_length_700_cov_1.84496_ID_74862	700	Chromosome
NODE_1415_length_699_cov_1.43944_ID_73312	699	Plasmid
NODE_1416_length_698_cov_2.29082_ID_74864	698	Chromosome
NODE_1417_length_697_cov_2.14953_ID_74866	697	Chromosome
NODE_1418_length_697_cov_1.54829_ID_74868	697	Plasmid
NODE_1419_length_696_cov_2.52886_ID_74870	696	Chromosome
NODE_1420_length_696_cov_2.31045_ID_74872	696	Plasmid
NODE_1421_length_696_cov_2.31825_ID_74874	696	Plasmid
NODE_1422_length_694_cov_1.79969_ID_74880	694	Plasmid
NODE_1423_length_693_cov_1.73041_ID_74882	693	Chromosome
NODE_1424_length_691_cov_2.03459_ID_74884	691	Plasmid
NODE_1425_length_691_cov_1.8239_ID_74886	691	Plasmid
NODE_1426_length_691_cov_2.15566_ID_71646	691	Plasmid
NODE_1427_length_691_cov_39.0755_ID_74888	691	Plasmid
NODE_1428_length_690_cov_2.06299_ID_74890	690	Chromosome
NODE_1429_length_689_cov_1.80599_ID_71842	689	Chromosome
NODE_1430_length_689_cov_1.58833_ID_74892	689	Plasmid
NODE_1431_length_689_cov_1.44795_ID_74894	689	Plasmid
NODE_1432_length_689_cov_1.37539_ID_74896	689	Plasmid
NODE_1433_length_688_cov_1.7425_ID_74898	688	Plasmid
NODE_1434_length_687_cov_1.70253_ID_74900	687	Plasmid
NODE_1435_length_686_cov_2.32013_ID_74902	686	Plasmid
NODE_1436_length_686_cov_2.30269_ID_74904	686	Plasmid
NODE_1437_length_685_cov_2.00317_ID_74906	685	Chromosome
NODE_1438_length_685_cov_1.97778_ID_74908	685	Plasmid
NODE_1439_length_684_cov_2.41017_ID_74910	684	Chromosome
NODE_1440_length_684_cov_2.2194_ID_74912	684	Plasmid
NODE_1441_length_682_cov_1.52791_ID_74918	682	Plasmid
NODE_1442_length_682_cov_2.18341_ID_74920	682	Chromosome
NODE_1443_length_682_cov_2.14035_ID_72966	682	Plasmid
NODE_1444_length_680_cov_2.0128_ID_74922	680	Chromosome
NODE_1445_length_680_cov_2.808_ID_74924	680	Chromosome
NODE_1446_length_679_cov_1.84615_ID_72460	679	Chromosome
NODE_1447_length_678_cov_1.75281_ID_74926	678	Plasmid
NODE_1448_length_678_cov_2.24719_ID_74928	678	Chromosome
NODE_1449_length_677_cov_1.4791_ID_74930	677	Chromosome
NODE_1450_length_677_cov_1.8537_ID_74932	677	Plasmid
NODE_1451_length_676_cov_1.88728_ID_74934	676	Chromosome
NODE_1452_length_675_cov_2.66774_ID_72454	675	Chromosome
NODE_1453_length_675_cov_2.05_ID_74936	675	Plasmid
NODE_1454_length_675_cov_1.5871_ID_74938	675	Chromosome
NODE_1455_length_674_cov_1.41034_ID_74940	674	Chromosome
NODE_1456_length_674_cov_2.50404_ID_74942	674	Chromosome
NODE_1457_length_674_cov_2.063_ID_74944	674	Plasmid
NODE_1458_length_674_cov_1.49111_ID_73514	674	Chromosome
NODE_1459_length_673_cov_1.41424_ID_74946	673	Chromosome
NODE_1460_length_672_cov_1.71475_ID_73904	672	Chromosome
NODE_1461_length_672_cov_2.52512_ID_74948	672	Plasmid
NODE_1462_length_672_cov_2.40032_ID_73578	672	Chromosome
NODE_1463_length_672_cov_2.19935_ID_73886	672	Chromosome
NODE_1464_length_671_cov_1.94156_ID_74950	671	Plasmid
NODE_1465_length_671_cov_1.86688_ID_74952	671	Chromosome
NODE_1466_length_671_cov_2.8263_ID_74954	671	Plasmid
NODE_1467_length_671_cov_1.59903_ID_74956	671	Chromosome
NODE_1468_length_671_cov_2.11526_ID_72242	671	Chromosome
NODE_1469_length_671_cov_1.86526_ID_73152	671	Chromosome
NODE_1470_length_671_cov_1.71429_ID_74958	671	Chromosome
NODE_1471_length_671_cov_2.40422_ID_72140	671	Plasmid
NODE_1472_length_670_cov_1.39187_ID_74960	670	Plasmid
NODE_1473_length_669_cov_1.86156_ID_74962	669	Chromosome
NODE_1474_length_669_cov_46.8355_ID_74964	669	Chromosome
NODE_1475_length_667_cov_1.87908_ID_74966	667	Chromosome
NODE_1476_length_667_cov_1.84477_ID_74968	667	Plasmid
NODE_1477_length_666_cov_2.46318_ID_74970	666	Plasmid
NODE_1478_length_664_cov_1.53859_ID_74972	664	Chromosome
NODE_1479_length_663_cov_1.74013_ID_74198	663	Plasmid
NODE_1480_length_663_cov_1.65132_ID_74974	663	Chromosome
NODE_1481_length_663_cov_2.40132_ID_74976	663	Chromosome
NODE_1482_length_663_cov_2.07895_ID_71680	663	Plasmid
NODE_1483_length_662_cov_2.06096_ID_74978	662	Chromosome
NODE_1484_length_662_cov_1.61614_ID_74980	662	Chromosome
NODE_1485_length_662_cov_1.95222_ID_74982	662	Chromosome
NODE_1486_length_661_cov_1.74587_ID_74984	661	Chromosome
NODE_1487_length_660_cov_2.64463_ID_72620	660	Chromosome
NODE_1488_length_659_cov_2.74007_ID_74986	659	Plasmid
NODE_1489_length_658_cov_2.75954_ID_74988	658	Chromosome
NODE_1490_length_657_cov_3.05648_ID_74990	657	Plasmid
NODE_1491_length_656_cov_2.5807_ID_73678	656	Chromosome
NODE_1492_length_655_cov_1.53333_ID_74992	655	Plasmid
NODE_1493_length_655_cov_1.77167_ID_74994	655	Plasmid
NODE_1494_length_655_cov_2.86667_ID_72824	655	Chromosome
NODE_1495_length_653_cov_2.17559_ID_74996	653	Chromosome
NODE_1496_length_653_cov_1.84615_ID_72176	653	Chromosome
NODE_1497_length_653_cov_2.3194_ID_74998	653	Chromosome
NODE_1498_length_653_cov_94.5017_ID_75000	653	Chromosome
NODE_1499_length_652_cov_1.88777_ID_72518	652	Plasmid
NODE_1500_length_651_cov_1.55872_ID_75002	651	Plasmid
NODE_1501_length_650_cov_1.37815_ID_75004	650	Plasmid
NODE_1502_length_650_cov_2.18487_ID_75006	650	Plasmid
NODE_1503_length_650_cov_72.8739_ID_75008	650	Plasmid
NODE_1504_length_649_cov_1.81145_ID_71540	649	Plasmid
NODE_1505_length_648_cov_1.543_ID_74298	648	Plasmid
NODE_1506_length_648_cov_2.44182_ID_74030	648	Chromosome
NODE_1507_length_647_cov_1.47635_ID_75010	647	Chromosome
NODE_1508_length_647_cov_1.74831_ID_75012	647	Plasmid
NODE_1509_length_646_cov_2.11337_ID_75014	646	Chromosome
NODE_1510_length_645_cov_2.04746_ID_72034	645	Plasmid
NODE_1511_length_645_cov_2.84237_ID_72490	645	Chromosome
NODE_1512_length_643_cov_2.10714_ID_73336	643	Plasmid
NODE_1513_length_642_cov_1.88075_ID_75016	642	Chromosome
NODE_1514_length_642_cov_1.72402_ID_75018	642	Plasmid
NODE_1515_length_642_cov_2.21635_ID_75020	642	Chromosome
NODE_1516_length_642_cov_1.62351_ID_75022	642	Chromosome
NODE_1517_length_642_cov_2.76661_ID_75024	642	Plasmid
NODE_1518_length_641_cov_1.9471_ID_75026	641	Plasmid
NODE_1519_length_640_cov_1.55385_ID_75028	640	Plasmid
NODE_1520_length_640_cov_54.1128_ID_75030	640	Plasmid
NODE_1521_length_639_cov_1.66781_ID_75032	639	Chromosome
NODE_1522_length_638_cov_1.94511_ID_75034	638	Chromosome
NODE_1523_length_637_cov_1.73883_ID_75036	637	Plasmid
NODE_1524_length_635_cov_1.72759_ID_75042	635	Plasmid
NODE_1525_length_635_cov_2.05172_ID_75044	635	Chromosome
NODE_1526_length_635_cov_1.76724_ID_75046	635	Chromosome
NODE_1527_length_635_cov_1.34828_ID_75048	635	Plasmid
NODE_1528_length_634_cov_1.74784_ID_75050	634	Plasmid
NODE_1529_length_634_cov_1.98618_ID_75052	634	Chromosome
NODE_1530_length_634_cov_1.57858_ID_75054	634	Plasmid
NODE_1531_length_633_cov_1.22491_ID_75060	633	Plasmid
NODE_1532_length_632_cov_2.37608_ID_72330	632	Plasmid
NODE_1533_length_632_cov_2.5338_ID_71904	632	Plasmid
NODE_1534_length_631_cov_2.39931_ID_75062	631	Chromosome
NODE_1535_length_631_cov_1.89062_ID_72532	631	Chromosome
NODE_1536_length_630_cov_1.63826_ID_75064	630	Chromosome
NODE_1537_length_630_cov_1.87478_ID_75070	630	Chromosome
NODE_1538_length_630_cov_2.37217_ID_75072	630	Chromosome
NODE_1539_length_629_cov_2.00348_ID_75074	629	Chromosome
NODE_1540_length_628_cov_1.57417_ID_75076	628	Chromosome
NODE_1541_length_627_cov_2.17133_ID_74018	627	Chromosome
NODE_1542_length_627_cov_1.67308_ID_75078	627	Chromosome
NODE_1543_length_627_cov_1.2535_ID_75080	627	Plasmid
NODE_1544_length_627_cov_1.22203_ID_75082	627	Plasmid
NODE_1545_length_626_cov_2.01401_ID_75084	626	Chromosome
NODE_1546_length_626_cov_1.5289_ID_74048	626	Plasmid
NODE_1547_length_626_cov_1.97198_ID_72442	626	Plasmid
NODE_1548_length_626_cov_1.82662_ID_75086	626	Plasmid
NODE_1549_length_625_cov_1.85614_ID_75088	625	Plasmid
NODE_1550_length_625_cov_1.8193_ID_75090	625	Chromosome
NODE_1551_length_625_cov_2.07018_ID_71970	625	Chromosome
NODE_1552_length_625_cov_1.77018_ID_75092	625	Plasmid
NODE_1553_length_624_cov_1.45518_ID_75094	624	Chromosome
NODE_1554_length_624_cov_2.32689_ID_75096	624	Plasmid
NODE_1555_length_623_cov_2.99296_ID_75098	623	Chromosome
NODE_1556_length_623_cov_1.89613_ID_75100	623	Chromosome
NODE_1557_length_623_cov_1.39437_ID_73018	623	Plasmid
NODE_1558_length_622_cov_1.80776_ID_73680	622	Chromosome
NODE_1559_length_622_cov_1.75132_ID_75102	622	Chromosome
NODE_1560_length_621_cov_2.26502_ID_75104	621	Chromosome
NODE_1561_length_621_cov_2.66608_ID_73264	621	Chromosome
NODE_1562_length_620_cov_1.70973_ID_75106	620	Chromosome
NODE_1563_length_620_cov_2.50088_ID_75108	620	Plasmid
NODE_1564_length_619_cov_1.93972_ID_74094	619	Plasmid
NODE_1565_length_619_cov_2.32624_ID_73124	619	Plasmid
NODE_1566_length_619_cov_38.6259_ID_75110	619	Plasmid
NODE_1567_length_618_cov_2.42451_ID_75112	618	Plasmid
NODE_1568_length_618_cov_2.14387_ID_75114	618	Plasmid
NODE_1569_length_617_cov_1.63345_ID_75116	617	Plasmid
NODE_1570_length_617_cov_2.75801_ID_73910	617	Chromosome
NODE_1571_length_616_cov_1.55793_ID_75118	616	Plasmid
NODE_1572_length_616_cov_1.62745_ID_75124	616	Chromosome
NODE_1573_length_616_cov_2.27629_ID_74112	616	Chromosome
NODE_1574_length_616_cov_7.91444_ID_75126	616	Chromosome
NODE_1575_length_616_cov_46.8271_ID_75128	616	Chromosome
NODE_1576_length_615_cov_2.48929_ID_75130	615	Chromosome
NODE_1577_length_614_cov_2.56708_ID_72984	614	Chromosome
NODE_1578_length_613_cov_1.89247_ID_75132	613	Chromosome
NODE_1579_length_613_cov_54.1613_ID_75134	613	Chromosome
NODE_1580_length_612_cov_2.64273_ID_75136	612	Plasmid
NODE_1581_length_612_cov_1.92639_ID_73576	612	Plasmid
NODE_1582_length_612_cov_2.13106_ID_75142	612	Plasmid
NODE_1583_length_612_cov_1.55476_ID_75144	612	Chromosome
NODE_1584_length_611_cov_2.60612_ID_71778	611	Chromosome
NODE_1585_length_611_cov_1.42446_ID_72512	611	Chromosome
NODE_1586_length_610_cov_2.07207_ID_75146	610	Plasmid
NODE_1587_length_608_cov_1.24774_ID_75148	608	Plasmid
NODE_1588_length_608_cov_1.55515_ID_72052	608	Plasmid
NODE_1589_length_607_cov_2.94022_ID_72658	607	Plasmid
NODE_1590_length_607_cov_2.01812_ID_72720	607	Plasmid
NODE_1591_length_606_cov_37.1579_ID_75150	606	Plasmid
NODE_1592_length_605_cov_1.70727_ID_74158	605	Plasmid
NODE_1593_length_604_cov_1.62113_ID_75152	604	Chromosome
NODE_1594_length_604_cov_1.38251_ID_75154	604	Plasmid
NODE_1595_length_603_cov_2.31204_ID_75156	603	Chromosome
NODE_1596_length_602_cov_1.9287_ID_73212	602	Chromosome
NODE_1597_length_601_cov_2.19048_ID_71768	601	Chromosome
NODE_1598_length_601_cov_1.69414_ID_75158	601	Plasmid
NODE_1599_length_599_cov_2.28309_ID_75160	599	Chromosome
NODE_1600_length_599_cov_1.98713_ID_75162	599	Chromosome
NODE_1601_length_598_cov_1.60958_ID_75164	598	Plasmid
NODE_1602_length_597_cov_1.33764_ID_75166	597	Chromosome
NODE_1603_length_597_cov_2.10148_ID_75168	597	Plasmid
NODE_1604_length_597_cov_1.99262_ID_75170	597	Chromosome
NODE_1605_length_597_cov_1.61624_ID_75172	597	Chromosome
NODE_1606_length_597_cov_2.10332_ID_75174	597	Chromosome
NODE_1607_length_596_cov_1.82255_ID_75176	596	Plasmid
NODE_1608_length_596_cov_2.48983_ID_73088	596	Chromosome
NODE_1609_length_596_cov_23.5416_ID_75178	596	Plasmid
NODE_1610_length_595_cov_1.61852_ID_75180	595	Plasmid
NODE_1611_length_594_cov_1.61596_ID_75182	594	Chromosome
NODE_1612_length_594_cov_2.30983_ID_75184	594	Plasmid
NODE_1613_length_594_cov_1.70501_ID_75186	594	Chromosome
NODE_1614_length_594_cov_2.7885_ID_74070	594	Chromosome
NODE_1615_length_593_cov_1.34758_ID_75188	593	Plasmid
NODE_1616_length_593_cov_3.29368_ID_71800	593	Plasmid
NODE_1617_length_591_cov_2.39179_ID_75190	591	Chromosome
NODE_1618_length_591_cov_2.30224_ID_72728	591	Chromosome
NODE_1619_length_591_cov_2.64739_ID_75192	591	Plasmid
NODE_1620_length_590_cov_1.46168_ID_73584	590	Plasmid
NODE_1621_length_590_cov_1.87103_ID_75194	590	Chromosome
NODE_1622_length_590_cov_1.55327_ID_73766	590	Chromosome
NODE_1623_length_587_cov_1.54699_ID_75196	587	Plasmid
NODE_1624_length_587_cov_1.96617_ID_72012	587	Plasmid
NODE_1625_length_587_cov_2.03947_ID_75198	587	Plasmid
NODE_1626_length_586_cov_1.62335_ID_73920	586	Plasmid
NODE_1627_length_586_cov_2.46704_ID_75200	586	Chromosome
NODE_1628_length_585_cov_1.79434_ID_75202	585	Plasmid
NODE_1629_length_585_cov_1.61887_ID_75204	585	Plasmid
NODE_1630_length_585_cov_1.9717_ID_75206	585	Chromosome
NODE_1631_length_585_cov_2.00189_ID_73260	585	Chromosome
NODE_1632_length_583_cov_1.30682_ID_75208	583	Plasmid
NODE_1633_length_583_cov_1.2803_ID_73342	583	Plasmid
NODE_1634_length_583_cov_1.5928_ID_75210	583	Plasmid
NODE_1635_length_582_cov_1.59772_ID_75212	582	Chromosome
NODE_1636_length_581_cov_1.39924_ID_75214	581	Plasmid
NODE_1637_length_579_cov_1.58015_ID_75216	579	Plasmid
NODE_1638_length_579_cov_1.31679_ID_73256	579	Chromosome
NODE_1639_length_578_cov_2.60803_ID_75218	578	Chromosome
NODE_1640_length_578_cov_2.03824_ID_75220	578	Chromosome
NODE_1641_length_577_cov_1.58621_ID_75222	577	Chromosome
NODE_1642_length_577_cov_1.47893_ID_75224	577	Chromosome
NODE_1643_length_576_cov_1.34165_ID_74180	576	Chromosome
NODE_1644_length_575_cov_1.68077_ID_75226	575	Plasmid
NODE_1645_length_575_cov_1.63846_ID_75228	575	Chromosome
NODE_1646_length_575_cov_1.73654_ID_72822	575	Chromosome
NODE_1647_length_574_cov_1.86127_ID_75230	574	Plasmid
NODE_1648_length_574_cov_2.30443_ID_75232	574	Chromosome
NODE_1649_length_574_cov_2.63584_ID_71532	574	Plasmid
NODE_1650_length_573_cov_1.82239_ID_73348	573	Chromosome
NODE_1651_length_572_cov_2.45648_ID_75234	572	Plasmid
NODE_1652_length_571_cov_1.91473_ID_75236	571	Chromosome
NODE_1653_length_569_cov_1.5214_ID_75238	569	Plasmid
NODE_1654_length_569_cov_2.27432_ID_75240	569	Plasmid
NODE_1655_length_569_cov_2.32101_ID_72488	569	Chromosome
NODE_1656_length_568_cov_2.06238_ID_75242	568	Chromosome
NODE_1657_length_568_cov_1.78363_ID_75244	568	Plasmid
NODE_1658_length_567_cov_1.73633_ID_75246	567	Plasmid
NODE_1659_length_567_cov_1.93945_ID_72724	567	Chromosome
NODE_1660_length_566_cov_2.23875_ID_72202	566	Plasmid
NODE_1661_length_566_cov_2.90802_ID_73034	566	Chromosome
NODE_1662_length_564_cov_1.94499_ID_75248	564	Plasmid
NODE_1663_length_564_cov_2.10413_ID_73958	564	Chromosome
